FA;NN;Nom;Prenom;Annee;Trimestre;BrutDMFA;NetReel;NetDeclare;EcartPct;ClasseAttendue
FA00688617;88060416949;Marchand;Manon;2026;1;11576.61;6578.62;6578.62;0.0;Conforme
FA00723903;00082797348;Robin;Chloé;2026;1;13683.21;7472.65;7472.65;0.0;Conforme
FA00758935;03032445901;Clément;Pierre;2026;1;6680.49;4186.67;4186.67;0.0;Conforme
FA00754064;82052738973;Lacroix;Nora;2026;1;3482.26;2387.11;2387.11;0.0;Conforme
FA00763755;80120532231;Moreau;Mehdi;2026;1;2246.32;1382.39;1382.39;0.0;Conforme
FA00701531;90041996988;Boyer;Maxime;2026;1;1817.66;1157.80;1157.80;0.0;Conforme
FA00746964;04061734081;Olivier;Céline;2026;1;3170.97;2206.20;2206.20;0.0;Conforme
FA00679999;95050862303;Henry;Vincent;2026;1;;775.10;775.10;0.0;DeclareSansBCSS
FA00646297;99060531111;Roussel;Amélie;2026;1;3783.69;2591.58;2591.58;0.0;Conforme
FA00715277;93050200679;Blanc;Maxime;2026;1;3335.45;2316.75;2316.75;0.0;Conforme
FA00765520;93010874109;Caron;Mathieu;2026;1;2596.21;1855.96;1855.96;0.0;Conforme
FA00718243;99061409752;Mercier;Julien;2026;1;2409.63;1737.77;1737.77;0.0;Conforme
FA00741714;88102551967;Moreau;Laura;2026;1;8627.83;5222.10;5222.10;0.0;Conforme
FA00722881;01031183075;Bourgeois;Sophie;2026;1;5661.95;3378.10;3378.10;0.0;Conforme
FA00752484;93090958891;Boyer;Anissa;2026;1;1815.18;1336.95;1336.95;0.0;Conforme
FA00771799;80042467819;Picard;Yasmina;2026;1;2865.49;2011.06;2011.06;0.0;Conforme
FA00682714;80031158312;Garnier;Valérie;2026;1;4267.32;2915.51;2915.51;0.0;Conforme
FA00709652;00112493701;Gautier;Rachid;2026;1;3672.79;2406.59;2406.59;0.0;Conforme
FA00572022;83050339136;Dufour;Fatima;2026;1;33103.71;18632.46;18632.46;0.0;Conforme
FA00705059;89071129730;Fabre;Élise;2026;1;1854.86;1371.79;1371.79;0.0;Conforme
FA00744788;90051389954;Joly;Samira;2026;1;6149.45;3881.85;3881.85;0.0;Conforme
FA00756652;83101258790;Olivier;Cédric;2026;1;2013.48;1453.63;1453.63;0.0;Conforme
FA00732157;91111480980;Simon;Louis;2026;1;2063.75;1503.18;1503.18;0.0;Conforme
FA00723093;80102420351;Gautier;Justine;2026;1;2944.71;1973.67;1973.67;0.0;Conforme
FA00652061;84071661539;Picard;Marine;2026;1;2869.24;2033.57;2033.57;0.0;Conforme
FA00735836;80090704731;Moreau;Samira;2026;1;11051.15;6230.91;6230.91;0.0;Conforme
FA00736276;02050378408;Bourgeois;Julien;2026;1;2818.48;1866.61;1866.61;0.0;Conforme
FA00663255;95102124427;Dufour;Adam;2026;1;4225.20;2851.12;1853.23;35.0;EcartAControler
FA00691836;91031617318;Duval;Thomas;2026;1;3470.08;2442.28;2442.28;0.0;Conforme
FA00737243;94010189091;Garnier;Fatima;2026;1;3608.48;2472.95;2472.95;0.0;Conforme
FA00732321;81042858117;Philippe;Chloé;2026;1;1484.85;1095.70;712.21;35.0;EcartAControler
FA00740910;96100782581;Petit;Khalid;2026;1;2809.49;1947.99;1947.99;0.0;Conforme
FA00697712;88081207910;Renard;Nadia;2026;1;5549.41;3517.78;3517.78;0.0;Conforme
FA00744056;31457921;Legrand;Aïcha;2026;1;7671.30;4699.14;4699.14;0.0;Conforme
FA00737297;98062526815;Leroy;Louis;2026;1;2270.59;1631.52;1060.49;35.0;EcartAControler
FA00718395;81030391538;Lemoine;Julien;2026;1;6973.82;4277.45;4277.45;0.0;Conforme
FA00705458;97101313233;Guérin;Vincent;2026;1;5499.46;3608.58;3608.58;0.0;Conforme
FA00765679;81021363610;Nguyen;Laura;2026;1;7583.60;4648.16;4648.16;0.0;Conforme
FA00703223;94071049861;Blanc;Mathieu;2026;1;15123.59;8465.82;8465.82;0.0;Conforme
FA00711384;88040722187;Roussel;Chloé;2026;1;9366.93;5504.05;5504.05;0.0;Conforme
FA00709628;02030243384;Gérard;Laura;2026;1;2230.27;1629.58;1629.58;0.0;Conforme
FA00759188;87052176777;Noël;Delphine;2026;1;;1423.58;1423.58;0.0;DeclareSansBCSS
FA00753939;81080359703;Legrand;Chloé;2026;1;2110.49;1526.23;1526.23;0.0;Conforme
FA00759541;88072287373;Duval;Karim;2026;1;;1669.82;1669.82;0.0;DeclareSansBCSS
FA00705797;93011523712;Renard;Julien;2026;1;5683.16;3613.79;3613.79;0.0;Conforme
FA00740058;92122275915;Aubert;Laura;2026;1;11204.78;6224.17;6224.17;0.0;Conforme
FA00737309;02092679217;Schmitt;Antoine;2026;1;3485.86;2005.19;2005.19;0.0;Conforme
FA00672526;91042504676;Dumont;Claire;2026;1;1181.43;813.64;813.64;0.0;Conforme
FA00717586;93020651115;Roussel;Fatima;2026;1;1472.40;1092.34;1092.34;0.0;Conforme
FA00768662;93111223577;Henry;Julien;2026;1;;2401.96;2401.96;0.0;DeclareSansBCSS
FA00688322;97120662159;Morin;Quentin;2026;1;;4603.11;4603.11;0.0;DeclareSansBCSS
FA00669184;88031668525;Michel;Delphine;2026;1;2747.40;1868.96;1868.96;0.0;Conforme
FA00697538;93012114719;Durand;Claire;2026;1;4641.68;2879.09;2879.09;0.0;Conforme
FA00643376;98112267524;Boyer;Karim;2026;1;4888.97;3203.97;0.00;100.0;BcssSansDeclaration
FA00774269;99120204125;Dumont;François;2026;1;5437.85;3522.62;3522.62;0.0;Conforme
FA00742102;91111612426;Rey;Émilie;2026;1;11483.20;6441.57;6441.57;0.0;Conforme
FA00745450;84030739417;Roussel;Adam;2026;1;5383.58;3512.19;3512.19;0.0;Conforme
FA00762979;88052839764;Marchand;Élise;2026;1;950.35;717.59;717.59;0.0;Conforme
FA00712046;00120476603;Legrand;Manon;2026;1;1676.95;1212.06;1212.06;0.0;Conforme
FA00761809;88010699105;Gautier;Julien;2026;1;2154.19;1574.69;1574.69;0.0;Conforme
FA00596310;81061896148;Lemaire;Sophie;2026;1;4891.00;2989.83;2989.83;0.0;Conforme
FA00685354;86101872826;Dumas;Adam;2026;1;;1676.30;1676.30;0.0;DeclareSansBCSS
FA00738681;95122066340;Marchand;Quentin;2026;1;1495.38;986.07;986.07;0.0;Conforme
FA00710611;85100672874;Schmitt;Valérie;2026;1;5309.56;3397.28;3397.28;0.0;Conforme
FA00764813;04092289081;Payet;Olivier;2026;1;2787.24;1965.98;1965.98;0.0;Conforme
FA00664989;99102597140;Blanchard;Émilie;2026;1;2253.41;1545.47;1545.47;0.0;Conforme
FA00759393;91051722745;Dumont;Nadia;2026;1;4039.90;2581.54;2581.54;0.0;Conforme
FA00748123;98110159753;Gautier;Benjamin;2026;1;3768.72;2423.60;2423.60;0.0;Conforme
FA00669679;85070374331;Gautier;Pierre;2026;1;4400.88;2945.25;2945.25;0.0;Conforme
FA00718426;94042787922;Brunet;Leïla;2026;1;1525.51;996.93;996.93;0.0;Conforme
FA00754622;88080262951;Lemoine;Charlotte;2026;1;;4283.81;4283.81;0.0;DeclareSansBCSS
FA00740442;98111176966;Renard;Karim;2026;1;4296.82;2370.89;2370.89;0.0;Conforme
FA00774517;91041626332;Blanchard;Romain;2026;1;9571.62;5440.21;5440.21;0.0;Conforme
FA00742640;04052456329;Michel;Quentin;2026;1;2160.95;1528.34;1528.34;0.0;Conforme
FA00747760;87031179940;Lambert;Ibrahim;2026;1;9866.67;5743.87;5743.87;0.0;Conforme
FA00711766;81032131303;Roussel;Sarah;2026;1;1125.94;823.92;823.92;0.0;Conforme
FA00726631;97061286578;Morin;Grégory;2026;1;5767.46;3714.59;3714.59;0.0;Conforme
FA00740409;85122476593;Philippe;Élise;2026;1;5026.85;3093.46;3093.46;0.0;Conforme
FA00696438;00121246069;Nguyen;Céline;2026;1;8846.52;5199.69;5199.69;0.0;Conforme
FA00770684;04070640958;Gaillard;Leïla;2026;1;3648.60;2525.91;2525.91;0.0;Conforme
FA00767235;97012762824;Chevalier;Salima;2026;1;5217.82;3367.55;3367.55;0.0;Conforme
FA00707528;95091920522;Meyer;Damien;2026;1;3711.99;2569.88;2569.88;0.0;Conforme
FA00768670;80031848495;Perrin;Nadia;2026;1;1839.14;1299.40;1299.40;0.0;Conforme
FA00754093;00111672466;Lucas;Valérie;2026;1;5570.48;3346.58;3346.58;0.0;Conforme
FA00739217;03101607988;Roussel;Romain;2026;1;;3510.63;3510.63;0.0;DeclareSansBCSS
FA00762470;01071064527;Arnaud;Leïla;2026;1;722.36;537.46;537.46;0.0;Conforme
FA00729983;95040237437;Lucas;Amélie;2026;1;5784.74;3727.35;3727.35;0.0;Conforme
FA00751527;90042084783;Gautier;François;2026;1;2805.80;2010.54;1306.86;35.0;EcartAControler
FA00760632;85042040433;Leclerc;Charlotte;2026;1;9473.54;5475.29;5475.29;0.0;Conforme
FA00741747;83042838858;Picard;Claire;2026;1;704.46;533.77;533.77;0.0;Conforme
FA00707958;86101761671;Meyer;Fatima;2026;1;6553.10;4099.62;2664.76;35.0;EcartAControler
FA00754729;94022732280;Payet;Nadia;2026;1;2856.20;1915.01;1244.75;35.0;EcartAControler
FA00764699;98052573922;Gautier;Thomas;2026;1;3627.11;2492.16;2492.16;0.0;Conforme
FA00764161;87041033754;Brunet;Hugo;2026;1;2722.29;1921.62;1921.62;0.0;Conforme
FA00711385;84092018176;Joly;Youssef;2026;1;792.13;599.18;599.18;0.0;Conforme
FA00728214;90021321736;Noël;Inès;2026;1;2106.44;1535.98;1535.98;0.0;Conforme
FA00765266;85032120796;Simon;Nora;2026;1;6628.96;3771.39;3771.39;0.0;Conforme
FA00760389;98072545430;Martin;Vincent;2026;1;7456.22;4617.93;4617.93;0.0;Conforme
FA00763430;90062841694;Gaillard;François;2026;1;4855.68;2980.58;2980.58;0.0;Conforme
FA00760091;96061260823;Meyer;Quentin;2026;1;3551.56;2433.58;2433.58;0.0;Conforme
FA00758013;94060422720;Schmitt;Leïla;2026;1;1754.68;1280.30;1280.30;0.0;Conforme
FA00678041;97070785650;Brun;Manon;2026;1;3963.84;2203.77;2203.77;0.0;Conforme
FA00675307;85062718259;Moreau;Delphine;2026;1;6409.83;3681.65;3681.65;0.0;Conforme
FA00744651;99080545773;Lucas;Adam;2026;1;7517.55;4566.44;4566.44;0.0;Conforme
FA00748320;95021901170;Dumas;Sophie;2026;1;4309.61;2871.21;2871.21;0.0;Conforme
FA00721758;86041427572;Rey;Pauline;2026;1;12152.69;6905.41;6905.41;0.0;Conforme
FA00733168;02020937819;Vincent;Nadia;2026;1;3022.59;2096.57;2096.57;0.0;Conforme
FA00684508;96011922267;Dumont;Mathieu;2026;1;1025.74;781.93;781.93;0.0;Conforme
FA00771828;91061288628;Martin;Mehdi;2026;1;1455.61;1084.65;1084.65;0.0;Conforme
FA00744479;01031560088;Barbier;Ibrahim;2026;1;1557.86;1057.16;1057.16;0.0;Conforme
FA00639182;92071361902;Fabre;Hugo;2026;1;215.14;174.31;174.31;0.0;Conforme
FA00747805;88041558070;Rousseau;Youssef;2026;1;4311.22;2918.03;0.00;100.0;BcssSansDeclaration
FA00749260;81031693318;Noël;Aurélie;2026;1;3743.97;2423.40;1575.21;35.0;EcartAControler
FA00716318;91081739889;Durand;Nora;2026;1;1939.29;1370.38;1370.38;0.0;Conforme
FA00725218;82022711535;Martin;Benjamin;2026;1;2704.00;1927.95;1927.95;0.0;Conforme
FA00674495;92030837379;Vidal;Damien;2026;1;;6859.76;6859.76;0.0;DeclareSansBCSS
FA00726447;91101839972;Renard;Inès;2026;1;1747.28;1272.00;1272.00;0.0;Conforme
FA00749895;95082608423;Moreau;Yasmina;2026;1;2524.24;1787.77;1787.77;0.0;Conforme
FA00734537;99120583118;Payet;Hugo;2026;1;10597.74;6088.23;6088.23;0.0;Conforme
FA00728779;03082217688;Mercier;Élise;2026;1;;4614.62;4614.62;0.0;DeclareSansBCSS
FA00739668;88020763943;Lambert;Julien;2026;1;207.17;164.88;164.88;0.0;Conforme
FA00698590;99062693617;Lambert;Sébastien;2026;1;3354.50;2204.79;2204.79;0.0;Conforme
FA00703518;93091193176;Renard;Anissa;2026;1;3558.92;2443.84;2443.84;0.0;Conforme
FA00686282;90111659123;Leclerc;Nadia;2026;1;3621.03;2498.07;2498.07;0.0;Conforme
FA00724346;96101208490;Lefebvre;Laura;2026;1;14010.16;7804.43;7804.43;0.0;Conforme
FA00705692;99110289141;Colin;Youssef;2026;1;3575.76;1994.39;1994.39;0.0;Conforme
FA00744718;83090819612;Joly;Hugo;2026;1;;4916.88;4916.88;0.0;DeclareSansBCSS
FA00766325;04071995196;Gaillard;Benjamin;2026;1;6168.55;3920.74;3920.74;0.0;Conforme
FA00707246;04061629163;Michel;Aïcha;2026;1;3368.36;2328.20;2328.20;0.0;Conforme
FA00752570;00021240950;Clément;Delphine;2026;1;3085.83;2162.86;2162.86;0.0;Conforme
FA00756451;95012863740;Nguyen;Valérie;2026;1;1614.02;1193.47;1193.47;0.0;Conforme
FA00749331;91070861934;Renard;Pierre;2026;1;7552.79;4678.04;4678.04;0.0;Conforme
FA00735064;01050751836;Bernard;Thomas;2026;1;8235.78;4989.90;4989.90;0.0;Conforme
FA00683609;92101276997;Marchand;Aïcha;2026;1;8817.55;5200.06;5200.06;0.0;Conforme
FA00709676;91071180153;Chevalier;Mehdi;2026;1;7205.99;4431.22;4431.22;0.0;Conforme
FA00675937;97051160075;Blanc;Pierre;2026;1;4817.18;3165.87;3165.87;0.0;Conforme
FA00745256;87031387895;Noël;Vincent;2026;1;522.44;407.07;407.07;0.0;Conforme
FA00768710;86040630192;Brunet;Mehdi;2026;1;9667.15;5623.68;5623.68;0.0;Conforme
FA00635814;82070962996;Colin;Youssef;2026;1;8035.20;4847.45;4847.45;0.0;Conforme
FA00727429;92072427219;Renaud;Benjamin;2026;1;504.56;375.56;375.56;0.0;Conforme
FA00688523;91012267402;Dufour;Charlotte;2026;1;3210.53;2108.53;2108.53;0.0;Conforme
FA00728980;83122068656;Dufour;Anissa;2026;1;2520.40;1514.44;1514.44;0.0;Conforme
FA00709004;91021136665;Mercier;Camille;2026;1;14211.26;7777.48;7777.48;0.0;Conforme
FA00736326;89111456984;Vidal;Maxime;2026;1;12237.75;6812.85;6812.85;0.0;Conforme
FA00703538;82082639026;Picard;Céline;2026;1;1170.40;794.07;794.07;0.0;Conforme
FA00761366;85011405556;Meunier;Maxime;2026;1;5015.38;3275.02;3275.02;0.0;Conforme
FA00734761;90082765395;Clément;Delphine;2026;1;12778.80;7066.55;7066.55;0.0;Conforme
FA00717141;81032405970;Gaillard;Pierre;2026;1;5393.75;3293.87;3293.87;0.0;Conforme
FA00675764;96090981821;Gauthier;Maxime;2026;1;2806.71;1980.25;1980.25;0.0;Conforme
FA00753262;82022508528;Schmitt;Mehdi;2026;1;1626.86;1147.54;1147.54;0.0;Conforme
FA00723793;96081481066;Gérard;Julien;2026;1;1326.11;905.76;905.76;0.0;Conforme
FA00760468;00062396466;Bernard;Youssef;2026;1;7312.76;4460.99;4460.99;0.0;Conforme
FA00730402;98052347852;Roy;Céline;2026;1;4975.85;3274.83;3274.83;0.0;Conforme
FA00668359;93071475452;Caron;Youssef;2026;1;4301.06;2920.67;0.00;100.0;BcssSansDeclaration
FA00755256;89051386666;Vincent;Céline;2026;1;8775.56;5247.45;5247.45;0.0;Conforme
FA00687593;84040390818;François;Claire;2026;1;10257.64;5822.12;5822.12;0.0;Conforme
FA00733987;88022068988;Caron;Adam;2026;1;12213.19;6734.08;6734.08;0.0;Conforme
FA00708417;02061485205;Bourgeois;Rachid;2026;1;790.94;566.16;566.16;0.0;Conforme
FA00704589;91071757797;Garcia;Louis;2026;1;10291.14;5966.94;5966.94;0.0;Conforme
FA00709296;93080554652;Olivier;Louis;2026;1;6811.52;4231.81;4231.81;0.0;Conforme
FA00657827;89070558321;Gaillard;Olivier;2026;1;3439.28;2396.90;2396.90;0.0;Conforme
FA00638722;6072749959;Lemaire;Laura;2026;1;369.45;285.71;285.71;0.0;Conforme
FA00734825;92061894801;Lemoine;Quentin;2026;1;8649.82;5095.32;5095.32;0.0;Conforme
FA00758089;94050812394;Renaud;Youssef;2026;1;4529.65;2994.62;2994.62;0.0;Conforme
FA00691055;00052714183;Fontaine;Laura;2026;1;3967.54;2169.39;2169.39;0.0;Conforme
FA00748502;98080483394;Blanchard;Charlotte;2026;1;5320.37;3445.00;3445.00;0.0;Conforme
FA00747127;02052639003;Rivière;Nadia;2026;1;5178.94;3131.55;2035.51;35.0;EcartAControler
FA00761214;87092796320;Petit;Julien;2026;1;5736.21;3680.00;3680.00;0.0;Conforme
FA00707652;00061498128;Benoit;Olivier;2026;1;5733.68;3708.70;3708.70;0.0;Conforme
FA00748131;88072134054;Lefebvre;Chloé;2026;1;3868.49;2639.30;2639.30;0.0;Conforme
FA00766850;93111132319;Roy;Inès;2026;1;9481.72;5576.53;5576.53;0.0;Conforme
FA00740418;92021140151;Lucas;Marine;2026;1;4747.06;3107.45;3107.45;0.0;Conforme
FA00728804;80021364874;Robin;Nicolas;2026;1;7513.85;4545.12;2954.33;35.0;EcartAControler
FA00748597;87040920918;Laurent;Céline;2026;1;12256.17;6867.68;6867.68;0.0;Conforme
FA00678508;00030904625;Brun;Émilie;2026;1;14412.16;7971.26;5181.32;35.0;EcartAControler
FA00737131;82032281475;Lacroix;Delphine;2026;1;1153.38;868.81;868.81;0.0;Conforme
FA00737163;82110847418;Garcia;Damien;2026;1;8689.90;5243.39;5243.39;0.0;Conforme
FA00737429;99062143784;Vidal;Émilie;2026;1;15454.30;8656.54;8656.54;0.0;Conforme
FA00750014;91052463212;Lemoine;Nassim;2026;1;1077.02;744.97;744.97;0.0;Conforme
FA00749288;93042120876;Vincent;Élise;2026;1;;3356.57;3356.57;0.0;DeclareSansBCSS
FA00701985;82110218601;Bourgeois;Anissa;2026;1;8322.32;5020.99;0.00;100.0;BcssSansDeclaration
FA00661626;99030829315;Picard;Benjamin;2026;1;7519.78;4586.47;4586.47;0.0;Conforme
FA00767404;86022473871;Bourgeois;Delphine;2026;1;2090.40;1505.72;1505.72;0.0;Conforme
FA00755253;95111698327;Chevalier;Hugo;2026;1;1326.66;947.82;947.82;0.0;Conforme
FA00733368;97091274723;Philippe;Nora;2026;1;10824.90;6227.71;6227.71;0.0;Conforme
FA00677788;02100554330;Schmitt;Thomas;2026;1;7598.94;4667.41;4667.41;0.0;Conforme
FA00767101;01090433546;Renard;Fatima;2026;1;9667.79;5666.66;5666.66;0.0;Conforme
FA00763993;97021420766;Noël;Nassim;2026;1;810.76;630.37;630.37;0.0;Conforme
FA00752577;97121820221;Moreau;Pierre;2026;1;6052.90;3849.40;3849.40;0.0;Conforme
FA00733672;86082042759;Rousseau;Samira;2026;1;882.35;644.24;644.24;0.0;Conforme
FA00730539;87070519774;Aubert;François;2026;1;12437.69;7020.36;7020.36;0.0;Conforme
FA00731976;96101288070;Olivier;Maxime;2026;1;425.98;339.89;339.89;0.0;Conforme
FA00712070;84011121661;Simon;Khalid;2026;1;1495.61;1120.04;1120.04;0.0;Conforme
FA00725372;01110819976;Mathieu;Manon;2026;1;1983.26;1467.73;1467.73;0.0;Conforme
FA00734475;90070164602;Noël;Claire;2026;1;1969.63;1411.13;1411.13;0.0;Conforme
FA00748308;87041810051;Renard;Marine;2026;1;1471.79;1099.06;1099.06;0.0;Conforme
FA00724790;93081000951;Vincent;Romain;2026;1;;1834.28;1834.28;0.0;DeclareSansBCSS
FA00747067;91000283546;Henry;Sébastien;2026;1;3327.74;2301.97;2301.97;0.0;Conforme
FA00746024;91041329194;Gauthier;Youssef;2026;1;7083.08;4403.31;4403.31;0.0;Conforme
FA00724739;82040272790;Gauthier;Valérie;2026;1;5449.08;3551.55;3551.55;0.0;Conforme
FA00753685;81072413918;Rivière;Samira;2026;1;1067.32;735.64;735.64;0.0;Conforme
FA00741985;01121734357;Barbier;Laura;2026;1;2310.59;1662.20;1662.20;0.0;Conforme
FA00623099;81021465657;Morin;François;2026;1;691.10;527.78;527.78;0.0;Conforme
FA00756341;92120767762;Renaud;Élise;2026;1;2516.06;1559.55;1013.71;35.0;EcartAControler
FA00764749;02022371538;Morin;Ibrahim;2026;1;1915.90;1248.49;1248.49;0.0;Conforme
FA00731000;95102094733;Leroy;Rachid;2026;1;2430.90;1751.66;1751.66;0.0;Conforme
FA00738332;89121086710;Garnier;Inès;2026;1;7442.69;4176.26;2714.57;35.0;EcartAControler
FA00767339;84030146529;Roy;Quentin;2026;1;1524.89;1133.14;1133.14;0.0;Conforme
FA00755481;04062547891;Colin;Marine;2026;1;3259.44;2243.62;2243.62;0.0;Conforme
FA00747596;85081290888;Pierre;Céline;2026;1;636.43;493.55;493.55;0.0;Conforme
FA00711482;87062353562;Fontaine;Rachid;2026;1;3524.83;2403.35;2403.35;0.0;Conforme
FA00756560;88080875833;Meunier;Rachid;2026;1;;493.42;493.42;0.0;DeclareSansBCSS
FA00748784;83010334455;Legrand;Nora;2026;1;8212.92;4915.35;4915.35;0.0;Conforme
FA00694616;90081803414;Chevalier;Céline;2026;1;1841.08;1350.85;1350.85;0.0;Conforme
FA00743810;94040159519;Renard;Khalid;2026;1;6345.63;3995.74;3995.74;0.0;Conforme
FA00762251;93122222486;Lacroix;Ibrahim;2026;1;1373.69;1009.75;1009.75;0.0;Conforme
FA00668807;97010409880;Petit;Nicolas;2026;1;9364.86;5516.17;5516.17;0.0;Conforme
FA00760183;98071290665;Leclerc;Youssef;2026;1;1125.41;780.71;780.71;0.0;Conforme
FA00664209;03062604981;Schmitt;Mathieu;2026;1;5051.68;3274.07;3274.07;0.0;Conforme
FA00732949;93071172376;Picard;Élise;2026;1;8957.51;5288.30;3437.39;35.0;EcartAControler
FA00768875;03091887796;Leclerc;Damien;2026;1;849.33;609.59;609.59;0.0;Conforme
FA00708913;83030221039;Roche;Sophie;2026;1;2312.05;1662.92;1662.92;0.0;Conforme
FA00704428;90050225756;Leroy;Romain;2026;1;6430.93;4054.31;0.00;100.0;BcssSansDeclaration
FA00730049;92011387988;Duval;Bilal;2026;1;3355.44;2317.91;2317.91;0.0;Conforme
FA00718922;01122876581;Barbier;Antoine;2026;1;1204.11;844.21;844.21;0.0;Conforme
FA00763222;80042156726;Lacroix;Céline;2026;1;8155.69;4510.47;4510.47;0.0;Conforme
FA00653503;92062127106;Olivier;Élise;2026;1;1151.53;791.76;791.76;0.0;Conforme
FA00747791;03050860261;Schmitt;Cédric;2026;1;689.96;536.48;536.48;0.0;Conforme
FA00687771;83040143050;Renard;Aïcha;2026;1;5891.24;3766.91;3766.91;0.0;Conforme
FA00680846;92032361071;Rivière;Chloé;2026;1;1689.36;1207.60;1207.60;0.0;Conforme
FA00742112;6012649056;Robin;François;2026;1;7460.09;4580.73;4580.73;0.0;Conforme
FA00644968;88082574818;Roche;Hugo;2026;1;2955.56;2062.18;2062.18;0.0;Conforme
FA00733201;01020324817;Giraud;Nadia;2026;1;;5386.06;5386.06;0.0;DeclareSansBCSS
FA00644967;97040965474;François;Laura;2026;1;4739.86;2975.58;2975.58;0.0;Conforme
FA00764728;89020289852;Schmitt;Inès;2026;1;2517.34;1792.05;1792.05;0.0;Conforme
FA00708444;98100580410;Brunet;Quentin;2026;1;1778.19;1158.19;1158.19;0.0;Conforme
FA00687531;04051181669;Lemoine;Fatima;2026;1;4212.44;2337.97;1519.68;35.0;EcartAControler
FA00749703;95051967212;Philippe;Laura;2026;1;4461.38;2412.88;2412.88;0.0;Conforme
FA00685541;01101601711;Olivier;Rachid;2026;1;7004.74;4380.29;4380.29;0.0;Conforme
FA00713977;82081237870;Denis;Charlotte;2026;1;12230.20;6876.65;6876.65;0.0;Conforme
FA00734992;98040974207;Martin;Laura;2026;1;1537.48;1121.52;1121.52;0.0;Conforme
FA00744020;87021918024;Mercier;Mehdi;2026;1;3613.92;2366.59;2366.59;0.0;Conforme
FA00709408;95090182935;François;Camille;2026;1;4200.96;2612.96;0.00;100.0;BcssSansDeclaration
FA00751065;91012201579;Payet;Chloé;2026;1;1185.87;814.82;814.82;0.0;Conforme
FA00739782;96071469181;Vidal;Sophie;2026;1;2840.31;1986.10;1986.10;0.0;Conforme
FA00708409;82121548496;Duval;Céline;2026;1;2235.35;1628.16;1628.16;0.0;Conforme
FA00747863;90061373036;Lemaire;Ibrahim;2026;1;4453.94;3001.22;3001.22;0.0;Conforme
FA00690054;89121232705;Rey;Manon;2026;1;2577.75;1771.21;1771.21;0.0;Conforme
FA00743761;01072240801;Henry;Manon;2026;1;1212.04;924.93;924.93;0.0;Conforme
FA00707555;92050352987;Mercier;Nicolas;2026;1;8702.41;5203.52;5203.52;0.0;Conforme
FA00715561;81022508606;Petit;Hugo;2026;1;630.73;471.40;471.40;0.0;Conforme
FA00766716;84110995336;Blanc;Maxime;2026;1;14943.60;8221.00;8221.00;0.0;Conforme
FA00763231;85061311264;Giraud;Sarah;2026;1;9154.74;5317.44;5317.44;0.0;Conforme
FA00711546;85100671884;Gaillard;Céline;2026;1;4333.52;2891.48;2891.48;0.0;Conforme
FA00716816;95020726183;Joly;Nassim;2026;1;5926.27;3786.78;3786.78;0.0;Conforme
FA00703212;95100269648;Gautier;Maxime;2026;1;842.18;607.13;607.13;0.0;Conforme
FA00748253;81111795918;Arnaud;Damien;2026;1;7040.16;4385.15;4385.15;0.0;Conforme
FA00646139;98080442616;Garcia;Adam;2026;1;6917.03;4357.06;4357.06;0.0;Conforme
FA00746585;03071440196;Boyer;Damien;2026;1;;3188.62;3188.62;0.0;DeclareSansBCSS
FA00723064;97020398704;Meunier;Sarah;2026;1;1612.16;1086.04;1086.04;0.0;Conforme
FA00742374;00010730407;Olivier;Vincent;2026;1;;2214.22;2214.22;0.0;DeclareSansBCSS
FA00690111;84020356556;Bernard;Salima;2026;1;5740.25;3702.36;3702.36;0.0;Conforme
FA00672653;99020589083;Rivière;Sébastien;2026;1;6732.93;3898.46;3898.46;0.0;Conforme
FA00699695;85091364042;Roy;Pauline;2026;1;5590.68;3582.43;3582.43;0.0;Conforme
FA00716941;03111995403;Lambert;Fatima;2026;1;1429.76;1017.46;1017.46;0.0;Conforme
FA00759460;88041293794;Barbier;Vincent;2026;1;4844.87;3175.35;3175.35;0.0;Conforme
FA00714377;2070445926;Lemaire;Benjamin;2026;1;10491.49;5989.20;5989.20;0.0;Conforme
FA00745078;80072670748;Lemoine;Maxime;2026;1;7328.10;4524.53;4524.53;0.0;Conforme
FA00755176;01082118567;Aubert;Youssef;2026;1;1063.46;825.83;825.83;0.0;Conforme
